order_item_id,order_id,book_id,quantity,subtotal
15053,8607,777,1,141.08
15054,4091,947,3,137.48
15055,4655,206,5,7.43
15056,5076,133,3,84.99
15057,1760,17,2,45.01
15058,4804,786,1,24.71
15059,7727,286,4,89.55
15060,7511,190,5,102.22
15061,5982,977,3,67.56
15062,7312,393,1,110.01
15063,4103,924,5,9.49
15064,376,460,5,144.3
15065,1003,916,2,117.04
15066,3663,796,4,148.59
15067,1842,239,3,115.67
15068,1174,835,4,20.53
15069,2322,50,1,23.45
15070,8988,362,4,7.8
15071,4439,411,4,18.05
15072,2313,461,5,106.82
15073,7974,799,3,146.24
15074,2475,310,2,144.34
15075,8099,396,4,48.65
15076,9353,224,1,95.71
15077,1620,646,1,81.75
15078,6601,329,2,63.37
15079,1571,971,5,125.96
15080,701,136,4,15.03
15081,7138,812,1,116.27
15082,2201,242,4,124.05
15083,9288,213,4,25.25
15084,9607,729,3,142.03
15085,1247,81,5,10.28
15086,4815,385,4,41.69
15087,1095,575,1,145.26
15088,6384,888,5,118.56
15089,6852,369,2,67.2
15090,376,80,3,50.29
15091,650,697,3,127.08
15092,7041,436,1,74.84
15093,5150,503,4,10.47
15094,6918,4,5,69.52
15095,4400,234,3,98.0
15096,5712,858,1,67.93
15097,654,405,2,13.86
15098,8007,103,1,24.76
15099,8748,172,3,37.69
15100,7493,174,3,24.68
15101,8772,7,3,49.91
15102,9662,276,5,99.16
15103,4941,998,3,78.94
15104,1687,60,2,119.99
15105,5841,304,3,144.47
15106,9680,421,2,85.94
15107,3085,526,3,18.62
15108,1660,53,4,96.39
15109,2147,742,2,76.44
15110,1000,213,4,95.04
15111,9545,381,5,10.86
15112,7710,479,1,114.8
15113,8774,717,5,87.3
15114,3734,878,4,15.79
15115,7293,510,1,13.5
15116,7421,480,2,54.55
15117,4151,273,2,124.38
15118,865,213,2,112.0
15119,23,713,4,53.88
15120,2648,496,4,92.89
15121,2125,213,2,114.54
15122,3216,891,1,48.41
15123,3544,487,2,120.16
15124,6024,915,4,142.69
15125,4056,350,4,64.91
15126,5551,959,3,145.49
15127,3404,271,2,120.8
15128,5398,568,4,80.87
15129,5274,646,5,92.98
15130,2320,393,4,49.68
15131,8969,28,1,49.28
15132,7936,502,4,62.23
15133,6481,300,4,64.83
15134,751,563,4,78.86
15135,2612,654,3,6.67
15136,1765,833,4,139.72
15137,4526,661,3,95.31
15138,7687,758,4,99.94
15139,8353,208,5,8.87
15140,2668,24,1,136.8
15141,6494,675,5,115.82
15142,9593,32,2,36.58
15143,6539,293,4,135.29
15144,1301,672,5,133.85
15145,7092,393,4,28.19
15146,9984,34,4,41.95
15147,6734,454,4,121.28
15148,1190,315,5,138.18
15149,1080,252,1,21.75
15150,5198,857,3,94.72
15151,2900,328,4,143.99
15152,6790,238,4,6.13
15153,1180,446,4,55.03
15154,8001,598,2,60.8
15155,8340,867,1,82.54
15156,978,74,1,130.68
15157,1882,969,5,38.88
15158,2995,911,1,87.12
15159,832,246,1,41.08
15160,1261,827,5,37.28
15161,7755,149,2,68.09
15162,1552,794,3,142.06
15163,3153,76,5,34.56
15164,1474,101,3,149.64
15165,2011,714,3,57.33
15166,4905,979,1,139.5
15167,5025,318,5,143.74
15168,3050,318,4,125.26
15169,8181,338,1,44.95
15170,6314,509,2,48.05
15171,7356,40,3,108.52
15172,3298,533,1,27.61
15173,4930,109,5,7.4
15174,3739,493,2,100.04
15175,2402,688,4,111.63
15176,1708,397,2,8.92
15177,1836,386,2,62.01
15178,3260,32,5,69.3
15179,1620,89,3,145.38
15180,827,563,2,112.61
15181,7591,253,1,36.43
15182,2870,697,5,77.98
15183,5401,562,4,85.18
15184,5089,583,4,52.33
15185,5019,23,1,93.18
15186,4920,358,3,10.39
15187,6888,332,1,100.25
15188,4669,481,3,125.8
15189,84,72,2,76.28
15190,4550,766,2,121.01
15191,3068,322,1,98.83
15192,2057,682,4,13.56
15193,3121,528,4,28.4
15194,6538,908,5,76.15
15195,4231,133,5,12.21
15196,2845,668,3,31.07
15197,5620,76,1,44.82
15198,9399,836,3,15.78
15199,3578,924,2,129.46
15200,5151,140,1,117.89
15201,7717,118,4,77.93
15202,4829,1,4,84.99
15203,5703,724,1,12.8
15204,3145,957,1,59.89
15205,585,571,5,70.12
15206,2897,607,4,41.22
15207,4756,813,5,99.64
15208,6426,462,4,126.28
15209,9842,663,1,52.71
15210,3512,610,2,84.18
15211,3191,808,5,37.23
15212,2004,410,4,130.96
15213,2533,811,5,40.13
15214,49,197,3,147.22
15215,8587,324,3,144.43
15216,1498,359,1,110.08
15217,3328,793,4,118.34
15218,6173,134,2,126.28
15219,729,109,4,94.27
15220,9193,362,4,30.66
15221,7148,619,3,65.45
15222,6381,702,1,89.16
15223,4266,703,4,39.76
15224,8947,236,3,102.92
15225,7376,905,4,34.44
15226,8964,278,4,136.63
15227,5914,808,2,111.61
15228,4347,488,2,105.13
15229,5573,464,4,114.66
15230,7376,268,4,60.06
15231,2921,325,2,69.39
15232,3960,558,3,49.37
15233,6202,685,5,132.47
15234,6618,851,5,55.72
15235,3159,412,5,110.36
15236,3607,793,4,11.7
15237,8506,29,1,30.54
15238,3772,539,2,34.19
15239,4639,109,4,67.91
15240,3344,240,5,98.74
15241,2560,760,2,124.49
15242,6954,855,2,74.27
15243,4959,997,1,8.4
15244,2332,669,3,103.9
15245,1349,573,4,8.14
15246,1667,407,4,69.18
15247,993,451,5,138.5
15248,8265,70,1,85.87
15249,7579,426,4,54.79
15250,4074,716,4,59.0
15251,4603,559,1,46.6
15252,2544,699,4,142.02
15253,7108,571,5,30.48
15254,8250,89,3,142.58
15255,1782,370,4,139.01
15256,2955,258,4,20.15
15257,4624,45,4,145.63
15258,1797,240,5,16.99
15259,7659,349,1,133.21
15260,2845,123,2,21.0
15261,6602,633,4,132.18
15262,2186,831,4,19.43
15263,5959,341,2,141.98
15264,1672,78,1,50.2
15265,9483,763,3,93.07
15266,3609,941,2,127.79
15267,7608,789,1,119.73
15268,7999,378,3,14.42
15269,806,444,5,31.41
15270,978,84,3,17.17
15271,8839,150,4,11.09
15272,3633,196,1,107.78
15273,7121,763,4,53.52
15274,75,976,1,16.04
15275,4516,941,1,31.52
15276,1194,738,1,53.4
15277,4625,737,3,69.37
15278,4243,135,5,119.66
15279,3993,234,1,135.37
15280,9183,323,2,65.09
15281,5232,41,3,30.76
15282,7698,93,1,103.76
15283,1853,679,2,53.89
15284,5947,527,3,34.42
15285,9782,754,3,34.04
15286,3943,399,4,94.53
15287,2283,716,3,134.35
15288,2914,311,1,51.73
15289,230,601,4,126.37
15290,3215,925,5,35.35
15291,6484,46,1,6.67
15292,466,842,1,129.49
15293,1332,340,4,59.55
15294,1518,209,2,5.78
15295,6561,44,1,141.18
15296,7655,970,2,137.22
15297,5895,405,3,41.73
15298,1562,728,4,148.89
15299,3003,251,1,101.68
15300,4207,661,1,56.05
15301,5420,22,3,121.57
15302,1598,938,4,70.97
15303,8743,557,3,25.8
15304,5211,767,3,148.34
15305,2448,72,1,102.25
15306,6049,459,3,133.83
15307,6971,235,3,52.27
15308,8700,940,3,19.46
15309,8102,590,4,58.9
15310,1973,733,2,122.83
15311,8433,345,2,80.96
15312,5339,58,2,16.73
15313,8183,639,5,16.03
15314,9837,783,3,22.05
15315,3425,335,1,26.69
15316,2947,400,3,114.89
15317,6342,294,4,136.52
15318,6035,785,1,92.92
15319,8663,584,2,8.66
15320,5229,925,2,141.72
15321,3022,110,4,64.69
15322,2184,554,1,134.8
15323,6043,673,4,101.48
15324,4336,400,3,108.67
15325,5960,614,5,134.41
15326,7878,771,5,69.02
15327,6359,914,1,140.15
15328,7931,801,1,79.43
15329,175,967,2,27.74
15330,2044,395,4,23.62
15331,7740,781,3,147.99
15332,8557,818,2,128.43
15333,3614,916,1,145.32
15334,8155,926,1,113.07
15335,5517,602,5,17.26
15336,2711,54,5,87.76
15337,3705,662,2,135.47
15338,1184,178,3,54.66
15339,715,48,2,131.0
15340,3436,913,5,148.31
15341,8847,798,3,34.32
15342,8146,318,4,27.98
15343,244,364,2,46.92
15344,7996,788,3,149.31
15345,2862,947,2,118.52
15346,2430,896,2,88.58
15347,2760,952,5,112.28
15348,2178,689,3,56.62
15349,7363,128,1,24.83
15350,7049,168,3,109.81
15351,6767,205,4,88.72
15352,6678,443,4,29.29
15353,4293,73,5,115.43
15354,5242,785,2,119.8
15355,3071,422,1,143.07
15356,4726,348,4,33.46
15357,8296,657,4,95.47
15358,8753,797,3,113.82
15359,1720,464,4,123.85
15360,3486,981,3,58.79
15361,1873,405,4,87.85
15362,7002,468,2,118.46
15363,6060,364,5,35.08
15364,8133,493,5,93.18
15365,6685,475,5,81.65
15366,5259,498,2,6.08
15367,2100,70,4,53.35
15368,5761,449,2,102.69
15369,6838,80,4,53.99
15370,1063,495,1,102.14
15371,8776,517,1,42.06
15372,5196,1000,2,146.54
15373,7720,586,3,76.98
15374,5042,96,5,51.33
15375,6745,736,5,34.84
15376,8102,238,4,104.12
15377,4505,750,1,89.39
15378,1912,202,5,56.6
15379,4669,931,5,105.07
15380,1260,973,1,137.56
15381,3087,874,3,66.94
15382,5555,91,5,145.31
15383,2987,113,5,68.36
15384,9760,270,1,139.94
15385,6313,214,4,76.92
15386,1557,323,1,76.35
15387,3184,717,1,137.13
15388,8506,68,5,142.48
15389,8295,561,5,131.84
15390,7747,516,2,39.82
15391,3217,205,4,128.08
15392,4209,72,1,13.24
15393,2656,230,1,47.35
15394,5786,231,1,75.88
15395,6228,428,5,135.06
15396,5237,469,5,14.67
15397,2049,300,1,60.57
15398,6300,314,3,137.15
15399,7792,60,2,14.11
15400,6237,24,5,65.21
15401,8402,18,4,69.18
15402,8472,567,5,142.97
15403,6586,350,4,93.33
15404,8362,766,3,36.64
15405,6406,130,4,21.21
15406,4074,459,1,108.25
15407,4810,142,2,139.92
15408,5671,569,2,52.13
15409,8507,540,2,41.62
15410,5656,90,3,103.35
15411,8614,267,2,71.15
15412,1466,568,5,83.25
15413,7704,638,4,41.69
15414,3747,699,2,53.69
15415,199,93,3,130.88
15416,3706,953,1,49.41
15417,931,289,4,22.38
15418,5005,566,1,127.37
15419,4461,126,5,14.34
15420,8274,384,2,41.65
15421,3543,506,1,38.16
15422,5847,756,3,138.63
15423,3617,251,2,50.45
15424,8674,30,5,21.95
15425,6552,171,1,60.57
15426,4924,701,2,116.64
15427,6507,472,3,96.21
15428,70,798,3,138.34
15429,9410,568,2,18.42
15430,2703,690,2,141.99
15431,6365,507,1,8.85
15432,9280,931,5,88.28
15433,2342,38,3,137.5
15434,5548,536,2,64.02
15435,6570,460,4,77.64
15436,1776,999,1,115.97
15437,2032,686,3,102.71
15438,1901,470,5,139.86
15439,8237,159,1,96.72
15440,7384,232,1,90.95
15441,3451,324,2,9.88
15442,8235,84,4,45.46
15443,5939,977,3,139.17
15444,4950,436,5,145.87
15445,9119,41,5,83.55
15446,8078,683,2,77.25
15447,3274,522,5,55.7
15448,8463,586,2,97.72
15449,6478,813,3,73.66
15450,8716,563,4,33.05
15451,8557,526,1,34.67
15452,7244,659,4,134.58
15453,1448,712,2,11.49
15454,2795,478,3,30.11
15455,823,797,5,121.85
15456,4341,425,5,136.61
15457,7606,359,4,86.2
15458,7513,384,3,124.6
15459,1778,387,4,137.89
15460,4545,612,5,116.36
15461,2298,492,3,135.09
15462,6932,846,4,33.33
15463,1298,84,5,115.19
15464,2431,332,2,108.79
15465,8002,234,2,133.5
15466,483,736,4,73.95
15467,8872,548,3,122.68
15468,3731,246,5,98.01
15469,4312,491,1,112.11
15470,579,917,3,104.65
15471,5546,833,3,145.92
15472,9224,330,5,42.57
15473,1253,40,5,68.87
15474,1111,564,2,116.57
15475,8394,41,4,54.57
15476,9941,892,5,135.19
15477,5900,731,1,12.15
15478,8436,321,5,33.72
15479,7452,700,3,48.33
15480,9976,337,1,97.87
15481,2636,670,5,90.52
15482,127,175,5,24.44
15483,4973,87,1,57.62
15484,4601,617,3,118.64
15485,2421,51,1,64.61
15486,202,788,2,81.41
15487,3713,937,1,112.07
15488,9914,22,4,15.15
15489,3913,773,2,108.57
15490,4796,945,5,28.89
15491,4806,167,1,107.27
15492,8987,273,4,91.89
15493,381,552,3,29.02
15494,1870,158,2,142.73
15495,5635,191,1,141.1
15496,3566,525,4,93.26
15497,9216,524,2,75.38
15498,9452,871,2,14.5
15499,9862,809,2,26.28
15500,1313,186,1,140.59
15501,450,666,1,86.12
15502,7193,301,1,27.39
15503,675,612,3,130.38
15504,1909,291,1,54.37
15505,3905,102,1,122.7
15506,3484,457,1,48.2
15507,1234,393,2,82.43
15508,9582,811,2,76.5
15509,602,146,3,105.12
15510,1649,710,3,104.45
15511,7025,436,4,115.15
15512,5903,299,5,118.67
15513,8424,640,2,125.48
15514,7846,290,2,26.54
15515,2446,347,2,133.36
15516,1587,337,4,23.45
15517,2232,202,3,8.59
15518,7421,748,1,106.28
15519,8959,808,4,95.58
15520,2158,452,4,31.41
15521,8671,151,2,116.29
15522,2554,273,5,37.84
15523,8944,872,4,112.28
15524,1138,82,4,109.88
15525,454,241,1,31.81
15526,9133,993,5,115.0
15527,6620,135,3,9.35
15528,342,867,2,102.42
15529,1492,586,2,105.49
15530,7073,469,5,122.5
15531,6241,373,5,129.54
15532,7589,428,5,21.06
15533,6579,455,4,105.7
15534,8442,379,3,21.07
15535,9988,15,3,90.06
15536,7825,690,2,113.0
15537,1711,943,3,14.05
15538,1623,367,5,48.41
15539,1345,120,5,33.87
15540,5830,517,4,8.62
15541,7342,790,2,51.27
15542,8292,72,1,31.69
15543,7176,769,4,103.28
15544,2120,264,1,35.11
15545,2189,189,4,126.12
15546,3165,43,4,83.2
15547,4062,173,2,61.27
15548,8839,755,1,57.81
15549,3473,656,2,100.65
15550,8678,346,5,135.42
15551,2389,552,1,82.78
15552,137,370,2,109.23
15553,951,338,2,6.45
15554,4652,466,2,15.84
15555,5433,148,2,118.02
15556,8013,653,2,102.91
15557,2453,773,4,86.49
15558,2151,718,5,7.78
15559,3083,412,3,62.63
15560,9697,859,4,119.83
15561,6630,555,5,89.9
15562,9477,406,4,136.73
15563,8844,649,4,58.03
15564,5927,819,5,87.29
15565,6901,962,1,11.5
15566,9868,968,5,58.57
15567,4514,946,4,53.2
15568,2365,62,5,132.16
15569,3323,741,3,90.38
15570,4168,197,3,53.6
15571,9256,490,4,28.3
15572,5019,856,3,35.14
15573,2836,565,4,21.42
15574,4309,452,1,106.57
15575,283,330,4,140.34
15576,5202,60,5,58.87
15577,5806,619,3,117.49
15578,6936,819,2,91.47
15579,9586,783,1,74.65
15580,6639,785,3,109.18
15581,4563,963,4,102.98
15582,4499,389,2,23.26
15583,8244,766,1,19.54
15584,1784,541,1,49.86
15585,2361,453,5,62.07
15586,3524,444,1,45.81
15587,5302,631,2,53.22
15588,2078,743,5,78.74
15589,7038,346,5,17.59
15590,5956,501,5,17.7
15591,8803,922,3,27.62
15592,7971,42,2,11.68
15593,1313,871,2,96.71
15594,4346,438,2,65.99
15595,2974,61,1,23.63
15596,1358,418,3,127.17
15597,5790,496,3,89.36
15598,9070,792,1,113.81
15599,5339,766,3,51.54
15600,8309,468,2,127.74
15601,930,242,2,96.26
15602,5400,408,4,113.43
15603,3952,894,3,79.47
15604,2125,797,4,66.54
15605,7514,4,2,25.3
15606,3150,47,1,49.83
15607,4999,485,2,6.24
15608,8300,292,2,38.44
15609,4393,104,3,73.34
15610,1853,118,4,40.45
15611,3366,831,1,68.44
15612,6968,277,5,135.53
15613,474,118,3,14.03
15614,8954,774,1,11.54
15615,3317,369,4,137.56
15616,7933,549,5,137.36
15617,4547,855,4,104.53
15618,3256,870,3,77.81
15619,1742,926,2,95.64
15620,2105,743,3,112.46
15621,2271,77,2,59.77
15622,7966,737,2,12.89
15623,475,502,3,114.34
15624,1697,276,2,114.63
15625,4228,340,2,51.84
15626,7938,101,5,88.87
15627,7548,278,1,146.5
15628,7169,429,2,65.66
15629,5771,393,3,52.39
15630,6218,615,5,22.09
15631,8191,946,1,132.71
15632,6755,342,4,39.21
15633,5723,449,3,114.01
15634,6002,737,5,99.96
15635,4162,53,2,31.56
15636,3920,367,2,29.64
15637,8222,549,5,131.51
15638,2732,270,2,77.98
15639,3404,330,4,66.84
15640,3422,99,4,20.47
15641,4036,718,4,100.04
15642,8999,517,4,109.7
15643,3000,536,4,34.3
15644,9043,627,4,64.04
15645,1891,256,5,42.29
15646,7649,962,2,59.36
15647,366,655,2,81.38
15648,8237,402,2,9.8
15649,6416,682,2,50.8
15650,8189,231,1,42.99
15651,169,511,3,105.45
15652,460,722,2,46.33
15653,7745,384,5,48.07
15654,5398,651,4,23.21
15655,5490,999,3,28.65
15656,369,536,2,124.65
15657,5242,148,5,106.74
15658,1718,355,5,98.47
15659,1889,583,2,74.2
15660,5515,218,5,111.79
15661,934,762,2,60.27
15662,1236,43,5,137.33
15663,6677,176,2,10.01
15664,2275,716,3,59.06
15665,6594,302,1,70.38
15666,7567,456,1,69.46
15667,945,150,5,21.7
15668,8040,958,4,20.32
15669,3324,430,3,12.67
15670,7930,959,2,85.69
15671,167,319,3,137.36
15672,6006,173,2,77.91
15673,1590,660,5,134.59
15674,4901,8,4,43.11
15675,2850,306,5,88.83
15676,8593,245,4,94.17
15677,153,866,2,130.89
15678,3939,549,2,71.63
15679,4622,638,5,53.58
15680,991,773,3,114.9
15681,7241,869,2,82.91
15682,4680,828,3,113.27
15683,4412,372,5,21.51
15684,5149,697,4,80.97
15685,4426,13,2,49.12
15686,8255,53,4,51.33
15687,3907,632,1,120.74
15688,7565,809,1,44.68
15689,8242,769,3,56.76
15690,6669,960,5,121.11
15691,3303,799,4,149.46
15692,3458,181,2,101.18
15693,8855,645,1,28.79
15694,5966,343,1,77.3
15695,1226,839,5,131.96
15696,9146,664,4,120.92
15697,4255,138,4,98.22
15698,9966,430,4,143.4
15699,4319,318,2,121.65
15700,3551,144,2,124.73
15701,6648,981,1,28.62
15702,1979,413,2,105.28
15703,4808,910,4,108.43
15704,2814,999,4,103.65
15705,9582,545,4,107.45
15706,2135,449,3,24.58
15707,8655,109,5,89.82
15708,7424,873,5,147.89
15709,2035,171,3,70.83
15710,5613,975,3,76.98
15711,2978,410,3,144.9
15712,6198,185,2,147.95
15713,3809,906,5,75.86
15714,542,416,1,108.08
15715,1228,698,3,42.28
15716,925,805,4,138.62
15717,7769,194,5,42.4
15718,6400,60,2,108.65
15719,1181,39,1,50.29
15720,322,928,3,9.5
15721,6541,169,2,85.66
15722,712,475,5,146.62
15723,939,686,2,26.51
15724,7537,493,5,52.06
15725,6989,330,5,32.25
15726,8563,733,4,133.22
15727,497,286,5,123.86
15728,8341,898,4,43.63
15729,8751,923,1,39.45
15730,9105,494,3,53.08
15731,6994,967,3,20.8
15732,4645,651,4,142.31
15733,3010,726,4,108.36
15734,1595,246,3,22.81
15735,7589,942,3,8.85
15736,6274,353,5,84.58
15737,4314,323,5,45.74
15738,2406,357,2,67.59
15739,7950,145,3,23.1
15740,705,537,2,148.18
15741,7751,454,4,83.41
15742,8215,203,5,23.25
15743,845,919,2,78.84
15744,8426,517,4,33.78
15745,7815,160,1,125.07
15746,1680,715,5,33.08
15747,4086,858,3,144.95
15748,2401,17,3,133.11
15749,224,356,5,124.77
15750,4145,553,5,82.06
15751,4634,527,1,62.55
15752,9695,360,2,59.9
15753,6899,323,5,120.06
15754,7700,865,4,72.76
15755,4947,32,1,145.06
15756,1813,942,5,26.37
15757,1709,384,4,14.87
15758,4273,6,5,146.8
15759,2920,81,3,73.78
15760,3218,968,5,13.49
15761,864,394,4,87.51
15762,5017,3,4,86.2
15763,3005,83,5,38.47
15764,7507,18,4,25.11
15765,4253,47,3,41.22
15766,2016,222,5,121.67
15767,1177,350,4,112.27
15768,6978,647,5,30.11
15769,5487,605,2,116.38
15770,8872,173,3,128.78
15771,8745,372,2,112.78
15772,7008,428,1,53.28
15773,5416,173,2,56.31
15774,9512,87,3,108.61
15775,5660,389,2,53.03
15776,4081,601,4,88.97
15777,585,812,5,45.55
15778,889,117,4,95.33
15779,366,848,2,45.19
15780,8337,218,3,46.61
15781,4656,847,2,104.78
15782,5877,996,1,149.66
15783,5796,913,2,78.74
15784,2968,915,5,141.76
15785,7523,453,1,73.27
15786,9321,705,3,64.14
15787,7544,59,5,140.6
15788,9507,53,2,64.18
15789,1236,97,1,141.89
15790,2461,12,4,29.27
15791,3763,507,3,61.15
15792,7804,731,4,45.82
15793,9952,240,3,59.0
15794,115,703,4,50.91
15795,1595,572,2,76.55
15796,9376,75,1,82.9
15797,9967,804,1,137.72
15798,8793,850,1,61.88
15799,7994,226,3,126.39
15800,8837,197,1,9.18
15801,5046,138,3,114.9
15802,6218,437,1,119.29
15803,5207,421,3,21.01
15804,8302,362,3,7.43
15805,439,524,4,116.36
15806,4893,358,5,107.31
15807,8198,106,1,96.97
15808,9491,905,3,85.21
15809,7256,695,2,59.86
15810,1540,292,4,39.12
15811,7920,307,5,114.11
15812,55,81,1,116.41
15813,8559,336,5,73.05
15814,5373,875,4,16.96
15815,297,378,4,54.09
15816,1702,679,2,145.79
15817,8224,256,3,137.4
15818,199,775,4,135.1
15819,3100,505,4,120.97
15820,7052,733,3,9.34
15821,1020,244,4,105.24
15822,9036,719,5,105.4
15823,1483,724,4,114.94
15824,3499,476,3,128.21
15825,8690,914,2,69.84
15826,7075,232,5,98.32
15827,9500,183,4,43.86
15828,9412,498,1,84.65
15829,7153,987,2,120.6
15830,1727,907,4,127.16
15831,5147,344,5,37.58
15832,9804,486,2,52.22
15833,3143,294,1,144.89
15834,12,853,2,7.48
15835,2745,853,4,46.77
15836,2971,248,3,90.12
15837,2853,427,4,98.21
15838,4247,238,1,146.2
15839,9915,661,3,23.85
15840,4587,709,2,116.4
15841,8536,898,3,114.8
15842,4061,352,3,141.92
15843,8251,66,4,143.76
15844,5550,854,2,87.26
15845,2055,74,2,51.68
15846,5705,943,1,71.19
15847,7425,22,4,75.88
15848,7312,683,5,68.75
15849,4902,539,2,126.5
15850,2850,629,4,49.69
15851,1055,279,4,142.03
15852,9059,660,3,82.27
15853,9518,249,5,75.56
15854,5557,348,5,141.78
15855,7617,341,2,144.23
15856,3788,478,2,39.23
15857,7984,87,4,116.2
15858,9052,781,5,106.95
15859,4146,960,2,56.84
15860,9581,237,3,143.14
15861,1587,270,1,72.52
15862,7611,885,1,40.38
15863,965,633,5,55.31
15864,1520,628,2,133.38
15865,5668,306,3,21.27
15866,1227,39,2,68.3
15867,578,775,4,9.26
15868,1288,752,2,48.3
15869,7423,298,5,76.33
15870,1761,293,1,51.68
15871,7423,74,3,45.09
15872,6112,654,1,121.34
15873,6337,578,1,22.11
15874,8967,53,4,114.95
15875,6904,699,1,13.53
15876,8871,221,2,137.81
15877,8553,26,3,94.17
15878,8381,507,1,74.29
15879,7766,361,3,147.01
15880,6845,217,1,20.13
15881,4828,434,1,83.41
15882,2625,548,3,134.86
15883,7696,37,2,70.83
15884,5041,928,1,89.45
15885,1835,629,1,122.24
15886,6411,218,4,89.42
15887,3504,936,3,57.12
15888,1329,472,4,18.7
15889,2573,673,3,146.06
15890,826,339,4,59.15
15891,7478,763,4,101.91
15892,5916,462,3,34.66
15893,4781,347,3,31.4
15894,5639,31,4,64.86
15895,3904,301,3,129.11
15896,4670,331,5,134.98
15897,5931,807,5,135.59
15898,4691,27,2,27.98
15899,2836,595,1,137.84
15900,4127,14,3,25.57
15901,8596,439,4,97.62
15902,5379,155,1,41.68
15903,4234,777,2,67.08
15904,77,564,2,119.54
15905,6773,633,4,95.59
15906,2042,198,4,35.67
15907,8098,236,4,124.63
15908,9876,396,5,76.57
15909,9181,63,2,101.73
15910,1775,155,5,27.72
15911,8213,285,5,125.0
15912,7695,587,4,75.62
15913,16,213,5,65.63
15914,3631,816,4,86.19
15915,4872,659,4,102.07
15916,2347,429,3,127.67
15917,6256,773,4,112.31
15918,8157,56,3,38.31
15919,9584,332,4,100.08
15920,6649,656,5,139.87
15921,2791,728,3,58.08
15922,3051,670,3,91.46
15923,3468,936,5,99.01
15924,6796,637,2,89.44
15925,9118,570,5,131.96
15926,5499,485,3,90.67
15927,804,401,1,57.78
15928,7948,512,1,71.89
15929,589,550,1,118.87
15930,4759,452,4,102.57
15931,1331,66,4,148.52
15932,6210,84,5,123.13
15933,1976,472,5,55.47
15934,4351,53,2,87.48
15935,5843,350,5,73.57
15936,892,172,5,68.02
15937,6439,805,1,108.52
15938,5068,184,1,81.05
15939,2535,113,5,145.11
15940,3477,163,2,64.08
15941,6761,777,4,126.55
15942,3070,60,1,116.15
15943,8879,876,3,16.98
15944,9732,153,3,29.81
15945,7178,21,2,32.02
15946,6878,185,2,101.87
15947,5646,759,4,30.06
15948,719,405,3,7.02
15949,4588,87,3,48.61
15950,5851,202,3,14.92
15951,6597,203,4,94.3
15952,635,8,2,31.03
15953,3396,273,1,19.84
15954,2720,676,2,48.75
15955,8246,939,2,78.06
15956,1740,279,1,72.9
15957,272,98,3,51.71
15958,8582,581,5,123.92
15959,7847,536,2,107.39
15960,8851,841,2,81.97
15961,5386,648,1,39.2
15962,2573,620,2,134.73
15963,2453,544,1,68.39
15964,5255,346,1,105.94
15965,7825,752,5,90.84
15966,4304,561,5,32.85
15967,4002,461,2,49.39
15968,8373,349,5,128.79
15969,205,466,3,80.32
15970,7085,497,3,140.29
15971,1651,944,2,119.56
15972,3209,862,3,75.43
15973,875,614,5,139.65
15974,9490,191,3,7.1
15975,2518,456,1,46.52
15976,1991,513,5,29.02
15977,9922,633,4,74.11
15978,9664,799,2,123.27
15979,9247,880,1,65.07
15980,7583,852,4,44.92
15981,6172,469,5,29.07
15982,8225,896,4,93.83
15983,3791,425,1,148.74
15984,5004,706,3,38.48
15985,9200,134,1,130.57
15986,3531,432,4,114.12
15987,2027,446,4,48.67
15988,4630,961,4,70.35
15989,9132,148,2,90.03
15990,6490,53,3,44.04
15991,1965,504,5,17.1
15992,7109,698,1,63.35
15993,2935,46,4,111.0
15994,7744,468,4,103.36
15995,1574,849,5,33.23
15996,5843,525,1,33.79
15997,5340,927,3,142.7
15998,2544,762,4,17.55
15999,2569,337,2,89.99
16000,3262,436,1,143.56
16001,904,229,3,44.38
16002,3452,511,3,97.73
16003,7988,240,5,60.33
16004,7754,250,4,69.16
16005,1386,920,5,106.01
16006,4636,589,2,22.74
16007,5418,183,3,19.61
16008,7866,124,4,143.9
16009,3503,822,4,20.34
16010,763,220,2,113.84
16011,2565,568,3,62.78
16012,6020,950,5,114.51
16013,7035,64,4,83.44
16014,1476,947,5,33.04
16015,3880,289,2,131.97
16016,8429,474,3,142.56
16017,6251,658,4,22.79
16018,8260,896,5,112.06
16019,5999,900,4,91.84
16020,2625,125,1,56.79
16021,9262,720,4,135.8
16022,3803,183,4,5.64
16023,994,439,5,38.06
16024,5176,846,2,54.42
16025,755,500,3,109.25
16026,7241,705,4,90.46
16027,1550,222,2,142.09
16028,2305,158,1,135.0
16029,8302,426,1,101.85
16030,6528,927,3,88.48
16031,3119,73,3,54.65
16032,234,310,4,51.43
16033,2125,283,5,28.72
16034,2240,108,1,49.42
16035,2729,571,1,5.79
16036,9641,481,2,137.92
16037,4362,52,5,76.64
16038,1532,386,4,55.38
16039,9527,648,1,86.17
16040,3260,124,1,92.95
16041,1925,957,5,113.81
16042,5687,347,3,60.66
16043,6589,689,4,146.78
16044,2303,224,4,113.67
16045,180,379,4,147.86
16046,4564,681,4,54.72
16047,7764,769,3,107.39
16048,1802,958,4,25.69
16049,4266,84,1,53.02
16050,2355,863,4,139.71
16051,3759,456,2,95.25
16052,6380,681,5,30.07
16053,4600,392,4,18.81
16054,3965,985,3,48.49
16055,7137,96,3,118.01
16056,1649,312,2,81.32
