book_id,title,author,price,stock_quantity,category_id,description,publisher,publication_year
776,The Lord of the Rings,J.K. Rowling,7.95,75,1,A great book about life and adventure.,"Buck, Mueller and Brandt",1981
777,Harry Potter and the Sorcerer's Stone,Jane Austen,24.19,68,2,A great book about life and adventure.,Murphy PLC,1998
778,The Great Gatsby,J.K. Rowling,39.33,35,5,A great book about life and adventure.,Martin-Summers,2014
779,The Catcher in the Rye,Jane Austen,49.52,32,5,A great book about life and adventure.,Zimmerman-Hale,2009
780,Fahrenheit 451,J.R.R. Tolkien,34.07,25,3,A great book about life and adventure.,Knight-Hendrix,2009
781,The Lord of the Rings,F. Scott Fitzgerald,41.43,63,1,A great book about life and adventure.,Quinn-Richards,2015
782,The Catcher in the Rye,Harper Lee,13.57,78,1,A great book about life and adventure.,Wright Ltd,2008
783,The Catcher in the Rye,Herman Melville,29.16,33,3,A great book about life and adventure.,Smith-Marshall,1996
784,To Kill a Mockingbird,George Orwell,40.72,67,3,A great book about life and adventure.,Wilson Group,1995
785,To Kill a Mockingbird,F. Scott Fitzgerald,8.05,62,3,A great book about life and adventure.,Wilson-Ortiz,2009
786,The Lord of the Rings,Jane Austen,33.49,8,5,A great book about life and adventure.,Mcdaniel-Arnold,2012
787,Harry Potter and the Sorcerer's Stone,George Orwell,34.75,83,4,A great book about life and adventure.,Campos-Rojas,2014
788,The Great Gatsby,J.R.R. Tolkien,32.99,78,1,A great book about life and adventure.,Brown Inc,2001
789,Harry Potter and the Sorcerer's Stone,J.K. Rowling,13.17,10,4,A great book about life and adventure.,Lewis Group,1994
790,The Catcher in the Rye,F. Scott Fitzgerald,30.78,9,3,A great book about life and adventure.,"Williams, Montgomery and Wilson",1980
791,The Catcher in the Rye,Jane Austen,17.57,56,3,A great book about life and adventure.,Smith-Brown,2016
792,To Kill a Mockingbird,F. Scott Fitzgerald,32.47,64,5,A great book about life and adventure.,"Miller, Townsend and Robinson",1980
793,The Hobbit,Ray Bradbury,26.78,24,5,A great book about life and adventure.,Brown-Lee,1985
794,The Great Gatsby,Jane Austen,16.18,5,4,A great book about life and adventure.,Lawrence Inc,2019
795,Harry Potter and the Sorcerer's Stone,J.R.R. Tolkien,33.53,60,2,A great book about life and adventure.,"Green, Ward and Hernandez",1987
796,Pride and Prejudice,J.R.R. Tolkien,38.23,82,3,A great book about life and adventure.,Ross Group,1980
797,Pride and Prejudice,Herman Melville,43.1,87,1,A great book about life and adventure.,"Thomas, Bush and Fisher",2018
798,The Great Gatsby,Harper Lee,27.88,66,4,A great book about life and adventure.,Bolton-King,2019
799,The Hobbit,J.K. Rowling,27.21,33,1,A great book about life and adventure.,Hull-Cardenas,1981
800,The Great Gatsby,Harper Lee,16.13,95,5,A great book about life and adventure.,Sanchez-Young,2004
801,To Kill a Mockingbird,J.K. Rowling,7.27,20,4,A great book about life and adventure.,Maynard LLC,1998
802,The Catcher in the Rye,Herman Melville,23.72,8,4,A great book about life and adventure.,Potter-Mckee,1982
803,The Hobbit,Herman Melville,35.25,43,1,A great book about life and adventure.,"Hardy, Reid and Mora",1982
804,The Hobbit,Harper Lee,27.72,77,4,A great book about life and adventure.,Vargas Inc,1992
805,Pride and Prejudice,J.R.R. Tolkien,31.43,96,1,A great book about life and adventure.,Miller-Fuller,1987
806,The Great Gatsby,Ray Bradbury,40.46,33,1,A great book about life and adventure.,"Johnston, Travis and Hunter",1988
807,Harry Potter and the Sorcerer's Stone,Harper Lee,27.14,60,3,A great book about life and adventure.,Thomas and Sons,1993
808,The Catcher in the Rye,George Orwell,9.92,22,1,A great book about life and adventure.,"Thomas, Berger and Johnson",2003
809,To Kill a Mockingbird,Herman Melville,9.21,4,2,A great book about life and adventure.,"Thomas, Sims and Clark",1993
810,Moby-Dick,Harper Lee,28.66,53,2,A great book about life and adventure.,Hall-Hernandez,2007
811,The Hobbit,George Orwell,35.72,42,4,A great book about life and adventure.,Price-Clark,2022
812,To Kill a Mockingbird,Ray Bradbury,27.08,26,2,A great book about life and adventure.,"Moore, Cooper and Powers",2002
813,Harry Potter and the Sorcerer's Stone,F. Scott Fitzgerald,5.8,57,1,A great book about life and adventure.,"Espinoza, Moyer and Walter",1985
814,Harry Potter and the Sorcerer's Stone,George Orwell,41.62,68,2,A great book about life and adventure.,Watson Ltd,1995
815,Fahrenheit 451,J.R.R. Tolkien,35.15,23,5,A great book about life and adventure.,Golden-Smith,1983
816,Moby-Dick,J.R.R. Tolkien,31.25,48,1,A great book about life and adventure.,Fernandez PLC,2013
817,1984,J.K. Rowling,24.65,60,2,A great book about life and adventure.,Thomas and Sons,2014
818,Moby-Dick,Jane Austen,47.29,54,1,A great book about life and adventure.,Kaufman PLC,2013
819,Pride and Prejudice,F. Scott Fitzgerald,28.73,98,4,A great book about life and adventure.,Miller-Reyes,2022
820,The Lord of the Rings,Herman Melville,43.02,7,2,A great book about life and adventure.,Williams-Moran,2019
821,To Kill a Mockingbird,J.R.R. Tolkien,16.0,24,5,A great book about life and adventure.,"Gutierrez, Lawson and Brown",2001
822,Fahrenheit 451,Harper Lee,41.72,13,5,A great book about life and adventure.,Allen-Parker,1993
823,Moby-Dick,Jane Austen,19.93,57,2,A great book about life and adventure.,Kelley Inc,2024
824,Harry Potter and the Sorcerer's Stone,Harper Lee,25.5,85,4,A great book about life and adventure.,"Young, Cross and Watts",2005
825,Moby-Dick,F. Scott Fitzgerald,16.99,38,1,A great book about life and adventure.,Singh LLC,1983
826,The Lord of the Rings,J.K. Rowling,47.78,60,5,A great book about life and adventure.,Woods and Sons,2013
827,The Great Gatsby,J.R.R. Tolkien,31.11,2,1,A great book about life and adventure.,"Snow, Price and Mccarthy",2004
828,Moby-Dick,Jane Austen,22.92,50,2,A great book about life and adventure.,Vargas-Rodriguez,1994
829,1984,Ray Bradbury,11.55,73,1,A great book about life and adventure.,"Mcconnell, Reynolds and Evans",2004
830,Fahrenheit 451,J.K. Rowling,14.31,88,5,A great book about life and adventure.,Lynch-Morris,2004
831,The Lord of the Rings,F. Scott Fitzgerald,12.54,23,2,A great book about life and adventure.,"Olson, Sanchez and Peterson",1995
832,Fahrenheit 451,Harper Lee,37.5,23,2,A great book about life and adventure.,Nielsen LLC,1996
833,Pride and Prejudice,Herman Melville,9.41,89,5,A great book about life and adventure.,"Booth, Horton and Pope",1980
834,1984,J.K. Rowling,10.22,65,5,A great book about life and adventure.,Schneider and Sons,2017
835,The Catcher in the Rye,Jane Austen,23.75,87,3,A great book about life and adventure.,Dominguez-Beck,1982
836,The Lord of the Rings,Jane Austen,27.98,41,5,A great book about life and adventure.,"Taylor, Perry and Thomas",2017
837,The Hobbit,Herman Melville,25.73,1,1,A great book about life and adventure.,Moore PLC,2017
838,The Catcher in the Rye,F. Scott Fitzgerald,28.0,6,4,A great book about life and adventure.,"Weber, Thornton and Johnson",2018
839,1984,J.K. Rowling,21.63,6,1,A great book about life and adventure.,"Petty, Miller and Richards",1982
840,The Catcher in the Rye,Harper Lee,17.8,97,2,A great book about life and adventure.,"Hall, Love and Hopkins",2004
841,The Lord of the Rings,J.R.R. Tolkien,9.39,94,5,A great book about life and adventure.,Davidson and Sons,2011
842,The Hobbit,Jane Austen,35.29,45,2,A great book about life and adventure.,Esparza-Martin,2022
843,Harry Potter and the Sorcerer's Stone,Harper Lee,22.77,23,3,A great book about life and adventure.,Brennan-Sanchez,2013
844,Moby-Dick,Herman Melville,20.01,1,5,A great book about life and adventure.,Bradshaw and Sons,2008
845,Pride and Prejudice,F. Scott Fitzgerald,10.34,56,3,A great book about life and adventure.,Johnson-Lawson,1980
846,The Catcher in the Rye,J.K. Rowling,43.71,87,4,A great book about life and adventure.,Singleton-Harper,2008
847,Moby-Dick,J.R.R. Tolkien,26.79,78,3,A great book about life and adventure.,Schneider-Miller,1980
848,Harry Potter and the Sorcerer's Stone,F. Scott Fitzgerald,27.33,47,4,A great book about life and adventure.,Stewart and Sons,2019
849,The Hobbit,F. Scott Fitzgerald,5.72,100,3,A great book about life and adventure.,Marsh and Sons,1997
850,To Kill a Mockingbird,J.K. Rowling,25.43,27,4,A great book about life and adventure.,Marshall Inc,1993
851,The Great Gatsby,J.R.R. Tolkien,13.95,84,5,A great book about life and adventure.,Stark Inc,1991
852,Harry Potter and the Sorcerer's Stone,Herman Melville,34.65,54,3,A great book about life and adventure.,"Brewer, Flores and Buchanan",2022
853,The Hobbit,Harper Lee,25.44,27,4,A great book about life and adventure.,"Merritt, Bowers and Williams",2013
854,The Hobbit,George Orwell,40.42,9,5,A great book about life and adventure.,Baldwin Group,2012
855,To Kill a Mockingbird,Jane Austen,17.07,79,5,A great book about life and adventure.,Wolfe-Barker,1988
856,Harry Potter and the Sorcerer's Stone,F. Scott Fitzgerald,15.89,82,1,A great book about life and adventure.,Kelley-Hernandez,2013
857,1984,Herman Melville,34.59,75,2,A great book about life and adventure.,Wright and Sons,2016
858,Pride and Prejudice,F. Scott Fitzgerald,17.86,3,1,A great book about life and adventure.,"Mendoza, Webb and Rosales",1988
859,The Great Gatsby,Herman Melville,46.55,55,3,A great book about life and adventure.,Rogers Inc,2018
860,To Kill a Mockingbird,George Orwell,7.12,36,3,A great book about life and adventure.,Anderson Inc,1992
861,1984,J.R.R. Tolkien,23.42,95,2,A great book about life and adventure.,Hanson LLC,2004
862,The Great Gatsby,Harper Lee,36.77,94,3,A great book about life and adventure.,Russell Ltd,2015
863,The Lord of the Rings,J.R.R. Tolkien,13.58,62,5,A great book about life and adventure.,Simpson-Jones,2024
864,Fahrenheit 451,F. Scott Fitzgerald,38.02,73,4,A great book about life and adventure.,Mueller-Bailey,2001
865,The Hobbit,Ray Bradbury,29.58,61,5,A great book about life and adventure.,Walker-Callahan,1980
866,The Lord of the Rings,J.D. Salinger,8.99,8,4,A great book about life and adventure.,"Benitez, Duran and Myers",2017
867,The Catcher in the Rye,J.K. Rowling,43.16,34,3,A great book about life and adventure.,"Flores, Lawrence and Odonnell",1988
868,The Hobbit,J.D. Salinger,33.31,60,5,A great book about life and adventure.,Williams LLC,2006
869,Moby-Dick,Harper Lee,48.28,89,3,A great book about life and adventure.,Church-Walker,2020
870,Fahrenheit 451,Jane Austen,5.09,76,1,A great book about life and adventure.,Davis and Sons,2024
871,Pride and Prejudice,Jane Austen,12.89,37,5,A great book about life and adventure.,Jensen-Gardner,1997
872,The Catcher in the Rye,J.D. Salinger,24.73,20,5,A great book about life and adventure.,"Sanchez, Henderson and Fuller",1994
873,The Lord of the Rings,Harper Lee,30.62,57,5,A great book about life and adventure.,"Rogers, Taylor and Perry",2006
874,1984,Herman Melville,45.62,75,4,A great book about life and adventure.,Conrad PLC,1985
875,The Hobbit,J.R.R. Tolkien,42.6,1,4,A great book about life and adventure.,"Sheppard, Smith and Jackson",2013
876,Moby-Dick,Ray Bradbury,49.18,6,3,A great book about life and adventure.,Wilson-Bailey,1984
877,Harry Potter and the Sorcerer's Stone,George Orwell,40.97,90,5,A great book about life and adventure.,"James, Gomez and Taylor",1983
878,1984,F. Scott Fitzgerald,37.71,48,1,A great book about life and adventure.,"Patterson, Nguyen and Baldwin",1992
879,Harry Potter and the Sorcerer's Stone,J.R.R. Tolkien,42.36,7,4,A great book about life and adventure.,Reed Group,2001
880,Pride and Prejudice,George Orwell,24.68,89,3,A great book about life and adventure.,"Bright, White and Anderson",2006
881,Pride and Prejudice,Jane Austen,43.3,87,2,A great book about life and adventure.,Reynolds PLC,2004
882,The Great Gatsby,J.R.R. Tolkien,7.73,37,5,A great book about life and adventure.,"Watson, Griffin and Jones",1992
883,The Hobbit,Jane Austen,10.36,63,5,A great book about life and adventure.,Campos Group,1995
884,Harry Potter and the Sorcerer's Stone,J.K. Rowling,40.56,78,3,A great book about life and adventure.,Jones-Christensen,1994
885,1984,F. Scott Fitzgerald,49.81,60,5,A great book about life and adventure.,"Griffith, Riley and Ramos",1986
886,The Catcher in the Rye,Ray Bradbury,37.96,71,4,A great book about life and adventure.,"Franklin, Stevenson and Spears",1988
887,To Kill a Mockingbird,J.R.R. Tolkien,22.67,37,1,A great book about life and adventure.,Silva-Bass,1999
888,The Lord of the Rings,George Orwell,30.13,15,3,A great book about life and adventure.,"Swanson, Fields and Brown",1986
889,Pride and Prejudice,J.R.R. Tolkien,12.69,62,4,A great book about life and adventure.,Bowman and Sons,2004
890,Fahrenheit 451,Herman Melville,49.73,14,2,A great book about life and adventure.,Lee Group,2016
891,1984,Jane Austen,38.85,3,3,A great book about life and adventure.,"Burgess, Smith and Robinson",2019
892,The Lord of the Rings,Herman Melville,32.15,58,4,A great book about life and adventure.,Page-Weiss,2021
893,The Catcher in the Rye,J.K. Rowling,8.01,25,4,A great book about life and adventure.,Peterson-Drake,1994
894,Harry Potter and the Sorcerer's Stone,F. Scott Fitzgerald,44.85,86,2,A great book about life and adventure.,Curry-Castaneda,2018
895,The Catcher in the Rye,George Orwell,40.6,21,2,A great book about life and adventure.,Lee PLC,1997
896,The Catcher in the Rye,J.R.R. Tolkien,7.46,94,5,A great book about life and adventure.,Contreras PLC,2007
897,The Hobbit,J.R.R. Tolkien,30.7,7,3,A great book about life and adventure.,Pham Ltd,1988
898,The Catcher in the Rye,J.K. Rowling,30.68,16,4,A great book about life and adventure.,Smith-Ward,2002
899,Moby-Dick,J.R.R. Tolkien,16.36,95,5,A great book about life and adventure.,Johnson-Holland,1983
900,Moby-Dick,J.K. Rowling,47.96,15,1,A great book about life and adventure.,Moore-Martin,2024
901,The Lord of the Rings,Herman Melville,47.38,13,4,A great book about life and adventure.,White-Merritt,1985
902,Moby-Dick,Ray Bradbury,15.97,39,4,A great book about life and adventure.,Mcknight-Miller,2008
903,The Lord of the Rings,J.K. Rowling,40.44,54,4,A great book about life and adventure.,"Pope, Sanders and Shelton",2022
904,Pride and Prejudice,F. Scott Fitzgerald,6.64,4,5,A great book about life and adventure.,"Gamble, Murphy and Jensen",1993
905,Pride and Prejudice,Ray Bradbury,47.55,9,3,A great book about life and adventure.,"Hanson, Vance and Sutton",2012
906,Harry Potter and the Sorcerer's Stone,J.R.R. Tolkien,30.2,39,3,A great book about life and adventure.,"Jackson, Krueger and Wilkerson",1984
907,Moby-Dick,Jane Austen,36.91,77,4,A great book about life and adventure.,Delgado Ltd,2003
908,Pride and Prejudice,J.K. Rowling,42.96,28,4,A great book about life and adventure.,Chen LLC,2019
909,Pride and Prejudice,Harper Lee,35.73,58,4,A great book about life and adventure.,Acosta-Monroe,1983
910,Pride and Prejudice,J.D. Salinger,47.21,18,2,A great book about life and adventure.,Moses Group,2007
911,Moby-Dick,J.D. Salinger,32.87,16,3,A great book about life and adventure.,Jones-Moyer,2002
912,The Hobbit,J.R.R. Tolkien,43.6,11,2,A great book about life and adventure.,Graves Inc,2019
913,To Kill a Mockingbird,J.R.R. Tolkien,27.75,87,3,A great book about life and adventure.,"Parker, Ortiz and Miller",2011
914,The Catcher in the Rye,Ray Bradbury,10.97,30,2,A great book about life and adventure.,"Acosta, Morrow and Black",1997
915,Harry Potter and the Sorcerer's Stone,J.R.R. Tolkien,45.51,39,1,A great book about life and adventure.,Frank-Smith,2002
916,Moby-Dick,J.R.R. Tolkien,14.29,57,2,A great book about life and adventure.,White-Levy,1999
917,Fahrenheit 451,J.K. Rowling,45.35,48,2,A great book about life and adventure.,Reid-Shields,1998
918,The Catcher in the Rye,J.R.R. Tolkien,49.45,40,5,A great book about life and adventure.,Nelson-Hampton,2014
919,Moby-Dick,Herman Melville,21.47,9,3,A great book about life and adventure.,Choi Inc,1991
920,The Catcher in the Rye,Ray Bradbury,16.43,85,4,A great book about life and adventure.,Dean-Jordan,2014
921,The Catcher in the Rye,Herman Melville,22.64,81,2,A great book about life and adventure.,Torres-Johnson,1995
922,The Great Gatsby,Ray Bradbury,43.03,62,3,A great book about life and adventure.,Lee Ltd,1997
923,Harry Potter and the Sorcerer's Stone,J.R.R. Tolkien,38.89,3,5,A great book about life and adventure.,Bowers and Sons,1986
924,Pride and Prejudice,Harper Lee,9.73,88,2,A great book about life and adventure.,"Rodriguez, Reynolds and Arias",1996
925,Moby-Dick,J.K. Rowling,49.97,97,4,A great book about life and adventure.,"Eaton, Hammond and Lawson",2006
926,To Kill a Mockingbird,Herman Melville,26.98,97,5,A great book about life and adventure.,Bailey-King,2022
927,To Kill a Mockingbird,J.R.R. Tolkien,7.33,63,5,A great book about life and adventure.,Dickerson-Miller,2013
928,To Kill a Mockingbird,F. Scott Fitzgerald,34.62,40,2,A great book about life and adventure.,Bruce-Mcmillan,1989
929,The Catcher in the Rye,F. Scott Fitzgerald,46.73,60,2,A great book about life and adventure.,Moore-Bolton,1984
930,Moby-Dick,J.R.R. Tolkien,31.36,37,3,A great book about life and adventure.,Nelson-Graham,2007
931,Harry Potter and the Sorcerer's Stone,Harper Lee,14.47,66,5,A great book about life and adventure.,"Sanchez, Vincent and Vance",1983
932,Fahrenheit 451,F. Scott Fitzgerald,12.49,96,5,A great book about life and adventure.,Young PLC,2022
933,The Great Gatsby,J.R.R. Tolkien,42.68,2,3,A great book about life and adventure.,Clark-Carson,1984
934,Pride and Prejudice,Harper Lee,6.75,26,3,A great book about life and adventure.,Brady Inc,2012
935,The Hobbit,F. Scott Fitzgerald,34.68,3,2,A great book about life and adventure.,"Hill, Price and Smith",1996
936,Fahrenheit 451,Ray Bradbury,28.45,56,4,A great book about life and adventure.,Perez-Thomas,2010
937,Harry Potter and the Sorcerer's Stone,J.R.R. Tolkien,27.01,88,2,A great book about life and adventure.,Gonzalez-Palmer,1996
938,The Lord of the Rings,Jane Austen,10.63,89,2,A great book about life and adventure.,"Martinez, Vargas and Carpenter",2013
939,Fahrenheit 451,F. Scott Fitzgerald,16.29,2,2,A great book about life and adventure.,"Daugherty, Smith and Wong",1989
940,To Kill a Mockingbird,Jane Austen,30.47,7,3,A great book about life and adventure.,Ford and Sons,2004
941,Fahrenheit 451,George Orwell,17.27,20,2,A great book about life and adventure.,Marshall Inc,1987
942,Fahrenheit 451,Harper Lee,28.79,24,1,A great book about life and adventure.,James Ltd,2006
943,Pride and Prejudice,George Orwell,26.52,17,5,A great book about life and adventure.,"Robinson, Lindsey and White",2009
944,The Great Gatsby,J.R.R. Tolkien,9.11,69,1,A great book about life and adventure.,"Park, Morrison and Lambert",1995
945,The Great Gatsby,Ray Bradbury,7.51,39,2,A great book about life and adventure.,Strong-Murphy,1991
946,1984,J.R.R. Tolkien,48.54,51,1,A great book about life and adventure.,"Simpson, Hall and West",1991
947,The Hobbit,Harper Lee,17.98,89,5,A great book about life and adventure.,"Lawrence, Lopez and Ortiz",2002
948,1984,J.K. Rowling,10.37,44,3,A great book about life and adventure.,Trujillo-Gray,2016
949,Harry Potter and the Sorcerer's Stone,George Orwell,35.19,73,1,A great book about life and adventure.,Johnson-Munoz,2024
950,Fahrenheit 451,J.R.R. Tolkien,9.11,31,2,A great book about life and adventure.,Kelley-Wood,1980
951,Harry Potter and the Sorcerer's Stone,J.K. Rowling,17.22,90,2,A great book about life and adventure.,"Navarro, Green and Bennett",1995
952,To Kill a Mockingbird,Harper Lee,37.83,12,1,A great book about life and adventure.,Phillips-Chang,1993
953,1984,Herman Melville,21.54,96,3,A great book about life and adventure.,Weber Group,1980
954,The Great Gatsby,George Orwell,34.43,33,1,A great book about life and adventure.,Williams Inc,2012
955,Fahrenheit 451,Harper Lee,20.35,18,3,A great book about life and adventure.,Horn-Cole,2004
956,Moby-Dick,J.R.R. Tolkien,47.44,94,2,A great book about life and adventure.,Mccarthy-Montgomery,2014
957,1984,J.D. Salinger,44.05,27,2,A great book about life and adventure.,"Clark, Pacheco and Mitchell",2021
958,The Hobbit,J.D. Salinger,13.73,18,1,A great book about life and adventure.,Jones PLC,1986
959,Harry Potter and the Sorcerer's Stone,Ray Bradbury,38.77,10,3,A great book about life and adventure.,Ward-Lowery,1984
960,The Great Gatsby,J.R.R. Tolkien,40.11,66,1,A great book about life and adventure.,"Smith, Chen and Bullock",2015
961,Pride and Prejudice,Herman Melville,47.28,24,4,A great book about life and adventure.,Galloway Ltd,1990
962,The Hobbit,Ray Bradbury,20.99,53,2,A great book about life and adventure.,Fowler-Guerrero,2012
963,The Lord of the Rings,George Orwell,9.96,54,4,A great book about life and adventure.,"Marquez, Barnes and Oneal",1994
964,Moby-Dick,George Orwell,16.84,2,3,A great book about life and adventure.,Keith-Martinez,1996
965,The Hobbit,J.K. Rowling,43.96,54,2,A great book about life and adventure.,Miller and Sons,1993
966,Pride and Prejudice,George Orwell,12.12,2,3,A great book about life and adventure.,Johnston Ltd,1981
967,The Great Gatsby,Jane Austen,18.52,8,2,A great book about life and adventure.,"Wood, Sanders and Wheeler",2008
968,Harry Potter and the Sorcerer's Stone,Jane Austen,12.97,2,1,A great book about life and adventure.,Haynes-Green,2020
969,Moby-Dick,Ray Bradbury,16.46,33,5,A great book about life and adventure.,Stein LLC,1982
970,The Great Gatsby,Herman Melville,41.96,87,4,A great book about life and adventure.,Rogers Inc,2017
971,Fahrenheit 451,Ray Bradbury,40.46,53,1,A great book about life and adventure.,"Murray, Morrison and Stark",2020
972,The Hobbit,J.K. Rowling,24.96,8,5,A great book about life and adventure.,"Peterson, Foster and Lewis",2022
973,Moby-Dick,J.R.R. Tolkien,26.94,100,4,A great book about life and adventure.,"Suarez, Rivera and Cameron",2022
974,To Kill a Mockingbird,Ray Bradbury,12.43,11,3,A great book about life and adventure.,Baker-Kemp,1994
975,The Catcher in the Rye,Harper Lee,19.7,97,4,A great book about life and adventure.,Carey LLC,2015
976,Moby-Dick,J.D. Salinger,20.62,55,5,A great book about life and adventure.,Lee-Perez,1990
977,The Great Gatsby,George Orwell,16.36,47,3,A great book about life and adventure.,Stanley-Diaz,1981
978,The Hobbit,J.D. Salinger,8.08,21,5,A great book about life and adventure.,Lopez-Green,2023
979,The Catcher in the Rye,J.R.R. Tolkien,40.0,16,5,A great book about life and adventure.,Meyer PLC,2016
980,Pride and Prejudice,F. Scott Fitzgerald,29.87,49,3,A great book about life and adventure.,"Jennings, Smith and Carter",2019
981,Harry Potter and the Sorcerer's Stone,F. Scott Fitzgerald,48.41,27,3,A great book about life and adventure.,"Klein, Reynolds and Carrillo",1995
982,The Catcher in the Rye,J.K. Rowling,44.63,47,4,A great book about life and adventure.,Osborn-Donovan,2020
983,Moby-Dick,J.R.R. Tolkien,49.66,98,5,A great book about life and adventure.,Johnson and Sons,2016
984,The Hobbit,George Orwell,42.96,6,3,A great book about life and adventure.,Mack Group,1999
985,The Lord of the Rings,J.K. Rowling,16.36,20,3,A great book about life and adventure.,Stephens-Howard,2021
986,Moby-Dick,J.R.R. Tolkien,25.13,81,4,A great book about life and adventure.,Rogers PLC,2002
987,The Lord of the Rings,Ray Bradbury,27.68,7,3,A great book about life and adventure.,"Sanders, Edwards and Jones",2006
988,Harry Potter and the Sorcerer's Stone,Jane Austen,24.97,3,4,A great book about life and adventure.,Sanders-King,2017
989,Fahrenheit 451,J.R.R. Tolkien,40.82,71,5,A great book about life and adventure.,Miller PLC,1989
990,The Lord of the Rings,Herman Melville,7.66,21,5,A great book about life and adventure.,Perry LLC,2016
991,The Hobbit,F. Scott Fitzgerald,28.02,52,5,A great book about life and adventure.,"Martinez, Mooney and Eaton",1991
992,Pride and Prejudice,Jane Austen,18.09,32,1,A great book about life and adventure.,"Walker, Ochoa and Navarro",2000
993,1984,Ray Bradbury,24.43,84,5,A great book about life and adventure.,Evans and Sons,2005
994,The Lord of the Rings,J.K. Rowling,35.14,88,5,A great book about life and adventure.,Pollard-Parker,1999
995,1984,F. Scott Fitzgerald,22.33,100,3,A great book about life and adventure.,"Logan, Kramer and Blanchard",2011
996,Fahrenheit 451,Herman Melville,22.79,16,1,A great book about life and adventure.,"Gibson, Sullivan and Meza",2013
997,To Kill a Mockingbird,Ray Bradbury,19.66,54,3,A great book about life and adventure.,"Davis, Bailey and Ward",1990
998,The Catcher in the Rye,F. Scott Fitzgerald,47.02,75,4,A great book about life and adventure.,Carlson-Orozco,2004
999,The Hobbit,Herman Melville,36.1,97,2,A great book about life and adventure.,"Whitehead, Manning and Costa",2000
1000,Fahrenheit 451,George Orwell,40.32,100,1,A great book about life and adventure.,David-Hartman,1988
