order_id,user_id,order_date,total_amount,status
8595,4710,2024-12-01,11.77,Cancelled
8596,505,2025-01-24,291.14,Delivered
8597,3440,2024-05-07,272.62,Shipped
8598,579,2024-11-22,366.9,Cancelled
8599,57,2024-05-31,60.68,Pending
8600,230,2024-03-16,130.34,Delivered
8601,1533,2024-09-07,422.98,Cancelled
8602,878,2024-03-18,102.81,Cancelled
8603,4315,2024-02-20,384.71,Delivered
8604,1846,2024-06-28,308.92,Cancelled
8605,2863,2024-03-29,131.56,Delivered
8606,2653,2024-09-19,118.84,Cancelled
8607,1595,2024-04-15,156.79,Shipped
8608,3345,2024-02-11,36.63,Shipped
8609,2607,2024-07-05,73.63,Cancelled
8610,2359,2025-01-03,70.13,Shipped
8611,1684,2024-06-30,63.6,Delivered
8612,4292,2024-10-15,30.15,Shipped
8613,1982,2024-04-10,377.55,Cancelled
8614,140,2024-11-26,349.88,Delivered
8615,125,2025-02-06,431.19,Delivered
8616,4905,2024-08-09,265.91,Delivered
8617,3872,2024-12-30,453.47,Shipped
8618,4002,2024-10-07,474.31,Pending
8619,2546,2024-08-08,401.12,Pending
8620,4900,2024-02-14,272.62,Shipped
8621,2070,2024-04-12,303.56,Pending
8622,1103,2024-09-01,154.62,Pending
8623,1113,2024-05-27,290.79,Shipped
8624,2648,2024-02-10,173.01,Cancelled
8625,139,2024-11-08,129.94,Delivered
8626,516,2024-02-14,188.7,Delivered
8627,2417,2024-07-01,276.39,Cancelled
8628,4588,2024-09-08,112.84,Delivered
8629,1084,2024-11-20,398.85,Delivered
8630,4765,2024-10-08,439.4,Delivered
8631,1627,2024-04-07,341.56,Delivered
8632,2506,2024-07-14,220.94,Pending
8633,2021,2025-01-30,109.74,Delivered
8634,1832,2024-05-31,275.01,Pending
8635,3425,2024-10-25,441.37,Delivered
8636,3238,2024-04-26,493.79,Pending
8637,3010,2024-09-03,313.74,Delivered
8638,1149,2024-05-17,240.37,Cancelled
8639,1705,2024-04-20,369.44,Shipped
8640,74,2024-06-19,84.77,Cancelled
8641,1235,2024-09-18,218.24,Delivered
8642,966,2024-02-25,373.48,Cancelled
8643,4246,2024-02-24,463.18,Pending
8644,2722,2024-05-16,305.02,Pending
8645,655,2024-03-27,415.97,Cancelled
8646,3376,2024-08-20,392.28,Pending
8647,2904,2024-05-29,383.23,Shipped
8648,3293,2024-10-23,15.75,Shipped
8649,4004,2024-02-22,23.17,Delivered
8650,2339,2024-02-25,258.52,Shipped
8651,1319,2025-02-02,319.66,Shipped
8652,1041,2025-01-21,74.72,Cancelled
8653,3483,2024-07-24,349.58,Delivered
8654,4615,2024-10-31,149.05,Pending
8655,3291,2025-01-16,111.24,Shipped
8656,3554,2024-08-13,330.57,Pending
8657,1200,2024-03-20,411.47,Pending
8658,4186,2024-12-12,362.23,Delivered
8659,2352,2024-03-08,318.37,Cancelled
8660,1227,2024-03-30,26.02,Shipped
8661,419,2025-01-24,10.75,Delivered
8662,4017,2024-07-13,15.55,Pending
8663,2711,2024-07-16,275.08,Shipped
8664,4564,2024-03-12,151.46,Pending
8665,4959,2024-08-10,71.32,Pending
8666,2859,2024-09-21,413.93,Shipped
8667,346,2024-08-15,10.05,Shipped
8668,180,2024-10-15,85.83,Cancelled
8669,1990,2025-01-11,427.3,Shipped
8670,1811,2024-05-26,297.29,Cancelled
8671,4703,2024-12-23,299.11,Pending
8672,2279,2024-04-07,69.97,Cancelled
8673,2322,2025-01-21,20.65,Delivered
8674,2167,2024-03-21,224.99,Cancelled
8675,490,2025-01-14,437.53,Delivered
8676,2538,2024-12-08,487.8,Shipped
8677,1520,2024-06-16,217.08,Shipped
8678,2702,2024-11-27,476.66,Delivered
8679,667,2024-10-09,431.64,Pending
8680,1678,2024-08-24,459.29,Cancelled
8681,1378,2024-05-08,162.91,Delivered
8682,2147,2024-09-29,353.35,Cancelled
8683,61,2024-07-04,351.48,Delivered
8684,3914,2024-07-02,143.44,Delivered
8685,1238,2024-07-27,314.32,Shipped
8686,4070,2024-05-19,207.08,Delivered
8687,4290,2024-02-27,148.84,Cancelled
8688,4008,2025-01-06,91.91,Pending
8689,4933,2024-08-25,320.53,Pending
8690,2696,2024-03-18,41.87,Delivered
8691,4560,2024-03-23,181.79,Pending
8692,326,2024-10-01,205.26,Delivered
8693,4438,2024-03-11,482.87,Pending
8694,4944,2024-11-18,442.74,Pending
8695,2992,2024-08-28,226.03,Shipped
8696,2592,2024-05-31,432.72,Delivered
8697,559,2024-05-30,377.03,Cancelled
8698,1507,2024-05-12,405.77,Cancelled
8699,2272,2024-10-26,323.82,Cancelled
8700,2795,2024-06-21,194.46,Delivered
8701,4501,2024-07-02,245.96,Pending
8702,4289,2024-03-05,469.56,Cancelled
8703,1796,2024-06-24,146.52,Shipped
8704,4583,2024-08-06,447.33,Pending
8705,184,2024-08-03,413.03,Delivered
8706,3500,2024-03-22,63.73,Delivered
8707,2309,2024-04-27,95.11,Pending
8708,3793,2024-04-04,231.08,Shipped
8709,462,2024-05-12,111.93,Delivered
8710,2860,2025-01-16,139.69,Delivered
8711,2822,2024-06-25,224.2,Delivered
8712,3160,2024-03-12,196.12,Delivered
8713,303,2024-07-11,281.09,Cancelled
8714,3995,2024-05-08,326.59,Cancelled
8715,1976,2024-11-15,133.79,Pending
8716,3809,2024-11-16,301.08,Shipped
8717,4138,2024-11-26,435.43,Cancelled
8718,2215,2025-01-21,286.8,Cancelled
8719,3983,2024-12-06,60.03,Delivered
8720,2180,2024-03-31,417.02,Cancelled
8721,2583,2024-02-11,387.56,Pending
8722,2035,2024-09-19,460.2,Pending
8723,3831,2024-02-29,120.61,Cancelled
8724,946,2024-04-28,175.51,Cancelled
8725,1807,2024-05-29,330.41,Delivered
8726,2271,2024-05-30,64.05,Shipped
8727,2990,2024-10-02,68.99,Shipped
8728,3860,2024-04-17,144.21,Pending
8729,3489,2024-03-01,419.27,Shipped
8730,2672,2024-10-10,382.26,Pending
8731,1001,2024-03-14,452.36,Pending
8732,496,2024-12-22,86.57,Delivered
8733,2579,2024-09-26,300.8,Delivered
8734,4954,2024-09-05,259.17,Delivered
8735,4732,2024-06-19,27.14,Shipped
8736,786,2024-06-01,459.77,Delivered
8737,3467,2024-03-22,330.8,Delivered
8738,1317,2024-12-03,409.65,Shipped
8739,3976,2024-05-10,390.54,Cancelled
8740,4687,2024-05-23,39.59,Cancelled
8741,1249,2024-11-19,476.96,Cancelled
8742,4238,2024-08-16,470.99,Delivered
8743,3247,2024-04-27,201.33,Delivered
8744,4156,2024-08-11,226.0,Pending
8745,1421,2024-09-15,187.79,Shipped
8746,4417,2024-06-03,469.19,Pending
8747,1683,2024-12-12,109.48,Cancelled
8748,1643,2024-03-13,74.37,Delivered
8749,828,2025-02-06,376.62,Pending
8750,4621,2024-03-03,121.49,Shipped
8751,102,2024-11-19,23.53,Cancelled
8752,3735,2024-06-05,423.12,Pending
8753,2788,2024-12-10,17.52,Pending
8754,3304,2024-10-18,78.25,Shipped
8755,4029,2024-08-22,365.41,Shipped
8756,4894,2024-04-26,371.41,Shipped
8757,1624,2024-09-09,308.33,Shipped
8758,931,2024-05-25,95.54,Shipped
8759,1072,2024-05-30,287.36,Delivered
8760,4615,2024-04-19,143.9,Delivered
8761,398,2024-03-07,437.75,Pending
8762,4179,2024-03-28,463.24,Cancelled
8763,4219,2024-06-01,452.6,Cancelled
8764,3244,2024-07-28,113.77,Pending
8765,3270,2024-07-14,421.79,Delivered
8766,2621,2024-04-28,378.81,Shipped
8767,2982,2024-09-01,245.24,Cancelled
8768,1136,2024-02-27,417.81,Shipped
8769,3676,2024-03-05,137.27,Delivered
8770,369,2024-07-19,319.82,Delivered
8771,3006,2024-04-13,235.38,Delivered
8772,3217,2024-08-06,107.95,Cancelled
8773,1645,2025-01-10,52.1,Delivered
8774,4791,2024-03-10,216.89,Pending
8775,219,2024-04-18,387.51,Shipped
8776,3468,2024-09-17,244.33,Pending
8777,856,2024-10-22,425.15,Cancelled
8778,2624,2024-03-17,141.86,Delivered
8779,4665,2024-07-28,127.95,Delivered
8780,888,2024-09-17,59.84,Cancelled
8781,635,2024-12-16,123.59,Delivered
8782,1869,2024-12-02,112.13,Pending
8783,3615,2024-07-28,34.0,Shipped
8784,3807,2024-05-18,155.47,Pending
8785,2130,2024-06-15,476.9,Cancelled
8786,970,2024-05-17,80.89,Shipped
8787,4736,2024-10-08,13.09,Pending
8788,560,2024-04-20,271.6,Pending
8789,721,2024-11-03,250.91,Pending
8790,2600,2024-09-19,205.7,Delivered
8791,1400,2024-05-18,357.15,Shipped
8792,1875,2024-09-01,326.35,Shipped
8793,369,2024-12-19,233.35,Shipped
8794,4639,2024-02-20,267.97,Cancelled
8795,536,2024-08-01,29.77,Cancelled
8796,4092,2024-02-28,163.92,Delivered
8797,59,2025-01-06,80.55,Shipped
8798,17,2024-09-29,429.48,Delivered
8799,2456,2024-04-13,37.27,Cancelled
8800,2201,2024-12-28,468.65,Cancelled
8801,4493,2024-12-13,154.64,Pending
8802,2099,2024-12-06,414.53,Pending
8803,131,2024-04-25,234.02,Delivered
8804,4483,2024-09-15,126.9,Cancelled
8805,2097,2024-02-23,46.09,Delivered
8806,303,2024-08-04,384.94,Delivered
8807,4364,2024-06-29,147.97,Pending
8808,2352,2024-08-03,298.83,Shipped
8809,2107,2024-05-07,13.5,Pending
8810,3763,2024-08-21,38.03,Delivered
8811,1330,2024-11-17,279.68,Pending
8812,4424,2024-09-18,494.72,Shipped
8813,3377,2024-05-07,457.85,Delivered
8814,1058,2024-07-08,77.53,Pending
8815,1794,2024-08-31,94.34,Shipped
8816,721,2024-05-19,438.62,Shipped
8817,4677,2025-02-04,49.23,Cancelled
8818,4112,2024-10-14,99.86,Delivered
8819,324,2024-04-26,309.03,Pending
8820,1281,2024-09-07,103.84,Pending
8821,3698,2024-07-03,154.93,Cancelled
8822,4187,2024-05-28,349.91,Cancelled
8823,2299,2024-02-16,70.6,Cancelled
8824,853,2024-07-14,176.53,Delivered
8825,2714,2024-06-28,316.24,Delivered
8826,4397,2024-06-18,212.03,Cancelled
8827,2178,2024-12-14,185.15,Cancelled
8828,1070,2024-10-31,115.87,Pending
8829,2417,2024-11-24,19.6,Pending
8830,972,2024-07-07,65.12,Shipped
8831,2077,2024-05-28,323.83,Cancelled
8832,4513,2024-12-21,47.96,Cancelled
8833,2755,2024-05-20,380.54,Cancelled
8834,3405,2024-08-19,402.9,Cancelled
8835,3668,2024-07-09,412.68,Pending
8836,1573,2025-01-30,303.98,Shipped
8837,491,2024-05-29,412.88,Shipped
8838,964,2024-03-27,441.31,Delivered
8839,4497,2024-11-10,362.05,Shipped
8840,4813,2024-10-22,187.18,Cancelled
8841,3128,2025-01-24,398.07,Shipped
8842,467,2024-09-05,24.35,Pending
8843,3496,2024-12-04,397.9,Shipped
8844,1348,2024-09-18,278.8,Pending
8845,382,2024-06-24,446.88,Cancelled
8846,3544,2024-09-10,319.88,Cancelled
8847,3083,2024-11-02,295.54,Cancelled
8848,4144,2024-07-21,385.12,Pending
8849,1485,2024-11-16,98.56,Cancelled
8850,4575,2024-08-30,304.35,Pending
8851,4377,2024-10-24,237.4,Shipped
8852,3512,2024-09-24,221.13,Pending
8853,584,2024-02-23,262.66,Pending
8854,777,2024-03-07,134.23,Cancelled
8855,4083,2024-09-11,94.57,Pending
8856,715,2024-06-06,136.71,Cancelled
8857,341,2025-01-11,476.63,Delivered
8858,4779,2024-03-23,319.66,Shipped
8859,4472,2024-11-30,276.16,Cancelled
8860,2634,2025-02-04,400.63,Shipped
8861,2869,2025-02-04,182.16,Shipped
8862,3265,2024-04-24,466.57,Cancelled
8863,718,2024-05-02,300.98,Cancelled
8864,1146,2024-05-22,331.38,Shipped
8865,3782,2024-06-09,341.68,Cancelled
8866,4779,2024-02-16,339.74,Cancelled
8867,3669,2024-09-24,265.03,Shipped
8868,3125,2024-10-05,190.42,Cancelled
8869,4716,2024-08-10,129.01,Pending
8870,4842,2024-11-27,493.83,Cancelled
8871,2663,2024-06-27,45.32,Cancelled
8872,3152,2024-04-04,242.15,Shipped
8873,1315,2024-09-26,145.92,Cancelled
8874,4164,2024-06-18,495.41,Shipped
8875,3053,2024-09-24,333.22,Delivered
8876,1235,2024-02-22,381.81,Delivered
8877,1934,2024-07-01,239.79,Pending
8878,861,2024-06-06,116.75,Pending
8879,506,2024-10-12,43.48,Pending
8880,4510,2024-07-04,480.79,Shipped
8881,1988,2025-01-12,317.77,Cancelled
8882,4020,2025-01-27,446.73,Pending
8883,598,2024-08-04,249.11,Pending
8884,3659,2024-03-28,82.86,Shipped
8885,1399,2024-08-04,300.19,Cancelled
8886,1757,2024-07-09,360.88,Delivered
8887,4580,2024-09-09,283.12,Shipped
8888,1331,2024-04-26,423.2,Shipped
8889,769,2024-05-30,15.2,Delivered
8890,1827,2024-10-25,447.61,Cancelled
8891,3788,2024-06-23,106.21,Cancelled
8892,441,2024-06-07,279.43,Shipped
8893,1149,2024-03-26,145.4,Cancelled
8894,3443,2024-09-16,328.87,Shipped
8895,1109,2024-04-12,444.43,Pending
8896,4006,2024-02-18,97.8,Delivered
8897,1847,2024-07-16,436.8,Cancelled
8898,2870,2024-08-15,80.81,Pending
8899,3805,2024-09-30,338.42,Delivered
8900,1173,2024-03-20,126.44,Cancelled
8901,1492,2024-04-28,256.07,Pending
8902,1526,2024-08-04,474.18,Pending
8903,3670,2024-07-07,112.28,Delivered
8904,4737,2024-11-19,126.64,Cancelled
8905,4863,2024-02-11,10.34,Shipped
8906,1149,2024-10-31,184.65,Shipped
8907,3344,2024-04-19,486.81,Pending
8908,382,2024-06-20,156.23,Cancelled
8909,4991,2024-04-16,161.82,Delivered
8910,4680,2024-12-17,444.3,Shipped
8911,2944,2024-12-29,483.1,Cancelled
8912,2668,2024-02-12,74.21,Delivered
8913,384,2024-11-04,262.56,Shipped
8914,2540,2024-04-19,41.68,Shipped
8915,3551,2024-08-17,259.21,Pending
8916,362,2024-12-10,93.05,Delivered
8917,2870,2024-03-26,299.46,Pending
8918,4558,2024-06-25,209.98,Cancelled
8919,3976,2024-06-19,158.26,Pending
8920,864,2024-05-07,42.14,Shipped
8921,4624,2024-05-25,471.35,Pending
8922,4188,2024-02-13,249.36,Pending
8923,1262,2024-06-29,63.54,Delivered
8924,3771,2024-04-08,244.54,Cancelled
8925,1031,2024-11-07,476.69,Shipped
8926,575,2024-06-15,270.52,Pending
8927,3501,2024-07-23,173.33,Pending
8928,3943,2024-09-08,189.19,Pending
8929,4242,2024-12-24,443.41,Delivered
8930,875,2024-12-23,318.51,Delivered
8931,3847,2024-11-21,371.89,Delivered
8932,573,2024-11-13,323.96,Shipped
8933,1694,2024-10-22,490.03,Cancelled
8934,3360,2025-01-06,298.77,Shipped
8935,1976,2025-01-27,421.09,Cancelled
8936,3188,2024-04-18,436.76,Pending
8937,2904,2024-08-10,369.76,Cancelled
8938,2690,2024-07-15,127.76,Cancelled
8939,4021,2024-06-04,57.45,Shipped
8940,1149,2024-03-04,339.56,Delivered
8941,111,2024-04-19,317.68,Cancelled
8942,1512,2024-12-15,158.04,Shipped
8943,4941,2024-06-03,318.34,Pending
8944,1707,2024-06-08,423.99,Cancelled
8945,2033,2024-12-27,385.08,Delivered
8946,4295,2024-03-20,40.97,Pending
8947,716,2025-02-08,380.43,Cancelled
8948,3753,2024-03-23,357.6,Shipped
8949,2444,2024-12-18,145.57,Delivered
8950,902,2024-12-02,479.18,Cancelled
8951,4569,2024-08-19,417.98,Delivered
8952,1166,2024-03-10,319.56,Delivered
8953,2624,2024-04-09,326.69,Delivered
8954,1212,2024-10-31,415.72,Shipped
8955,2277,2024-09-23,240.77,Shipped
8956,4880,2024-04-01,497.76,Shipped
8957,3480,2024-07-30,401.35,Delivered
8958,4602,2025-02-05,118.83,Delivered
8959,2108,2024-04-09,158.64,Pending
8960,223,2024-03-23,127.05,Pending
8961,3822,2024-11-23,436.55,Cancelled
8962,2351,2024-09-26,13.18,Shipped
8963,1178,2024-09-03,163.34,Delivered
8964,3224,2024-04-17,140.56,Shipped
8965,2403,2024-02-29,127.75,Shipped
8966,3244,2024-12-30,203.44,Cancelled
8967,4369,2024-03-05,54.21,Shipped
8968,1573,2024-07-31,102.22,Pending
8969,1935,2024-10-05,138.99,Shipped
8970,1681,2024-03-04,122.36,Shipped
8971,178,2024-08-21,91.7,Pending
8972,2035,2024-04-06,428.81,Delivered
8973,2703,2025-01-27,138.81,Delivered
8974,1390,2024-06-08,203.83,Shipped
8975,678,2025-01-27,15.55,Cancelled
8976,4525,2024-06-01,357.47,Cancelled
8977,899,2024-08-08,378.25,Shipped
8978,2345,2024-08-23,86.87,Pending
8979,1711,2024-05-01,433.41,Shipped
8980,4359,2025-01-10,223.54,Delivered
8981,4442,2024-02-21,88.74,Cancelled
8982,4676,2025-01-16,485.34,Shipped
8983,2737,2025-01-21,486.85,Pending
8984,3338,2024-10-22,320.49,Cancelled
8985,2923,2025-01-13,273.78,Pending
8986,3827,2024-07-17,190.26,Cancelled
8987,2401,2024-08-30,278.98,Cancelled
8988,4757,2024-06-17,488.98,Cancelled
8989,4013,2024-05-19,487.69,Shipped
8990,2572,2024-12-15,431.98,Pending
8991,302,2024-08-19,271.94,Cancelled
8992,4832,2024-03-14,175.86,Shipped
8993,2774,2024-02-29,232.3,Shipped
8994,72,2024-09-16,33.37,Delivered
8995,1036,2024-04-27,199.84,Cancelled
8996,468,2024-04-24,18.98,Shipped
8997,2688,2024-06-01,378.24,Cancelled
8998,4782,2024-05-25,412.0,Shipped
8999,2409,2024-09-26,325.99,Pending
9000,524,2024-06-22,108.77,Pending
9001,1672,2024-05-29,452.29,Cancelled
9002,1705,2024-06-18,430.14,Shipped
9003,2140,2024-10-23,360.47,Delivered
9004,33,2024-09-15,47.29,Cancelled
9005,2700,2024-03-11,283.97,Shipped
9006,1905,2024-07-15,330.09,Delivered
9007,105,2024-06-23,178.11,Cancelled
9008,1029,2024-10-09,253.54,Cancelled
9009,1134,2024-06-01,58.08,Shipped
9010,1527,2024-03-10,23.33,Shipped
9011,1814,2024-04-02,32.61,Pending
9012,334,2024-08-08,91.53,Shipped
9013,3170,2024-04-22,208.42,Shipped
9014,2336,2024-09-25,37.72,Shipped
9015,3475,2024-12-08,414.07,Cancelled
9016,4214,2025-02-06,11.4,Shipped
9017,1663,2024-12-14,22.94,Delivered
9018,3664,2024-10-04,257.88,Shipped
9019,28,2024-07-29,165.3,Delivered
9020,1733,2024-04-03,221.19,Shipped
9021,1048,2024-10-14,16.76,Pending
9022,1369,2024-10-25,444.08,Shipped
9023,3056,2025-01-23,37.14,Shipped
9024,300,2025-01-07,254.16,Delivered
9025,3165,2024-07-31,377.97,Shipped
9026,2765,2024-03-31,305.93,Delivered
9027,4434,2024-11-30,24.89,Pending
9028,4915,2024-03-30,301.66,Shipped
9029,431,2024-02-17,427.87,Cancelled
9030,130,2024-03-21,335.61,Delivered
9031,3476,2024-08-07,274.55,Cancelled
9032,289,2024-08-30,356.2,Shipped
9033,4017,2024-03-31,342.73,Delivered
9034,459,2025-01-10,47.1,Shipped
9035,4967,2024-05-28,151.06,Pending
9036,98,2025-01-01,478.34,Shipped
9037,1760,2025-01-07,30.72,Delivered
9038,417,2024-03-09,173.47,Delivered
9039,1980,2024-03-24,75.64,Delivered
9040,1911,2024-08-19,461.22,Pending
9041,4968,2024-03-26,142.61,Shipped
9042,4783,2025-01-29,372.96,Cancelled
9043,3326,2025-01-08,339.44,Cancelled
9044,4945,2024-02-20,274.89,Pending
9045,445,2024-09-22,484.49,Shipped
9046,4661,2024-07-12,216.6,Pending
9047,4121,2025-02-01,384.78,Delivered
9048,3094,2024-11-22,473.39,Cancelled
9049,4936,2024-07-29,48.27,Delivered
9050,1516,2024-03-01,215.02,Shipped
9051,4830,2024-08-31,398.49,Shipped
9052,320,2024-11-07,180.34,Pending
9053,3553,2024-12-01,51.58,Delivered
9054,176,2024-03-06,76.11,Pending
9055,2817,2024-06-05,101.48,Delivered
9056,1740,2024-03-13,92.77,Cancelled
9057,1480,2024-09-05,154.38,Delivered
9058,4016,2024-02-13,497.19,Pending
9059,4804,2024-04-24,458.07,Delivered
9060,645,2024-05-15,392.64,Pending
9061,224,2024-12-27,167.96,Delivered
9062,286,2024-06-30,32.23,Delivered
9063,303,2024-10-13,396.25,Delivered
9064,4099,2024-09-24,180.27,Delivered
9065,4431,2024-07-12,261.4,Shipped
9066,4841,2025-01-27,258.44,Pending
9067,4248,2024-10-16,403.38,Delivered
9068,3841,2024-10-17,167.21,Pending
9069,3168,2024-07-04,230.71,Pending
9070,4114,2024-09-01,283.76,Cancelled
9071,2355,2024-08-22,348.93,Delivered
9072,4286,2024-10-31,127.55,Cancelled
9073,3309,2024-07-13,53.37,Delivered
9074,141,2024-09-04,140.9,Pending
9075,1883,2024-12-08,219.38,Delivered
9076,2558,2025-01-12,381.13,Shipped
9077,4965,2024-04-11,146.95,Shipped
9078,3715,2025-01-03,248.62,Pending
9079,1928,2024-09-02,322.23,Cancelled
9080,3898,2024-07-09,202.9,Delivered
9081,1409,2024-04-08,14.36,Pending
9082,3849,2024-12-29,390.31,Delivered
9083,3355,2024-05-31,276.52,Cancelled
9084,1143,2024-08-13,496.5,Pending
9085,2494,2024-12-15,249.63,Delivered
9086,537,2024-08-09,215.42,Cancelled
9087,1905,2024-12-05,400.09,Cancelled
9088,1418,2024-09-12,90.83,Cancelled
9089,1220,2025-01-03,345.69,Pending
9090,4585,2024-11-20,430.99,Shipped
9091,3919,2024-12-27,202.78,Pending
9092,4637,2024-12-07,94.52,Delivered
9093,3441,2024-03-29,258.45,Delivered
9094,1708,2024-03-12,481.94,Delivered
9095,3676,2024-05-21,246.77,Pending
9096,2955,2024-10-31,309.27,Shipped
9097,1341,2024-03-20,475.9,Shipped
9098,626,2024-03-02,276.35,Shipped
9099,4714,2024-04-05,429.29,Pending
9100,4669,2024-06-30,358.08,Cancelled
9101,943,2024-03-01,77.81,Delivered
9102,471,2024-07-27,60.58,Cancelled
9103,2923,2025-01-31,250.72,Pending
9104,97,2024-11-19,363.45,Cancelled
9105,690,2024-07-30,385.37,Pending
9106,1215,2024-12-20,456.7,Delivered
9107,2639,2025-01-26,13.52,Pending
9108,1478,2024-04-09,303.66,Pending
9109,2014,2024-03-28,211.51,Shipped
9110,3139,2024-04-01,415.99,Cancelled
9111,170,2024-06-18,243.54,Pending
9112,930,2024-06-20,222.14,Cancelled
9113,868,2024-04-02,468.22,Delivered
9114,1581,2024-03-10,206.49,Cancelled
9115,2379,2024-05-18,342.84,Cancelled
9116,4164,2024-07-20,82.35,Delivered
9117,2484,2025-01-09,47.15,Delivered
9118,3597,2024-07-04,198.17,Shipped
9119,4766,2024-07-16,322.13,Cancelled
9120,3875,2024-04-01,171.78,Delivered
9121,3716,2024-12-20,95.82,Cancelled
9122,2966,2024-06-01,408.26,Cancelled
9123,3776,2024-02-22,473.45,Pending
9124,1140,2024-04-25,84.14,Cancelled
9125,4133,2024-08-02,304.29,Shipped
9126,1574,2024-08-12,255.24,Pending
9127,4691,2024-12-28,359.98,Cancelled
9128,195,2024-07-07,244.59,Shipped
9129,2252,2024-10-27,391.4,Delivered
9130,1235,2024-09-09,347.67,Delivered
9131,960,2024-02-14,248.85,Delivered
9132,1090,2025-02-03,391.27,Shipped
9133,1305,2024-05-27,461.62,Shipped
9134,2080,2024-06-12,343.86,Delivered
9135,2353,2024-08-02,175.99,Cancelled
9136,1694,2024-02-16,29.54,Shipped
9137,751,2024-03-18,425.13,Cancelled
9138,4748,2025-02-07,73.83,Pending
9139,2181,2024-12-05,448.35,Pending
9140,2665,2024-12-14,375.25,Shipped
9141,3108,2024-10-29,394.02,Delivered
9142,1402,2025-02-09,386.73,Cancelled
9143,3803,2024-08-10,131.4,Cancelled
9144,4940,2024-09-15,238.83,Pending
9145,1187,2024-08-04,236.05,Delivered
9146,3719,2024-11-11,321.64,Pending
9147,2986,2024-04-19,21.05,Shipped
9148,136,2025-02-03,180.76,Cancelled
9149,1092,2024-07-12,482.52,Shipped
9150,2598,2024-09-08,262.77,Shipped
9151,3044,2024-05-22,232.28,Cancelled
9152,4782,2024-06-05,271.44,Cancelled
9153,2129,2024-06-19,47.6,Cancelled
9154,1784,2024-03-15,202.48,Shipped
9155,4145,2024-02-17,271.13,Shipped
9156,867,2024-05-18,382.39,Cancelled
9157,1164,2024-11-02,443.42,Shipped
9158,3175,2025-01-14,214.67,Pending
9159,2676,2024-12-06,449.36,Shipped
9160,3514,2025-01-07,149.94,Pending
9161,2080,2024-03-06,215.37,Cancelled
9162,1135,2024-11-01,331.5,Delivered
9163,2006,2024-05-26,354.9,Shipped
9164,4478,2024-05-03,186.13,Cancelled
9165,1522,2024-11-09,152.89,Pending
9166,4505,2024-04-06,331.24,Pending
9167,3114,2024-12-30,133.76,Shipped
9168,343,2024-05-12,131.98,Pending
9169,2411,2024-05-04,29.31,Shipped
9170,1074,2024-03-19,86.88,Cancelled
9171,840,2025-01-02,473.43,Pending
9172,1282,2024-04-27,377.35,Cancelled
9173,1238,2024-06-26,250.66,Cancelled
9174,2386,2024-04-24,443.28,Shipped
9175,2626,2024-09-28,312.91,Pending
9176,244,2024-06-13,406.92,Pending
9177,4047,2024-03-17,34.3,Delivered
9178,4060,2024-06-08,235.24,Shipped
9179,970,2025-01-04,249.94,Shipped
9180,1518,2024-06-23,327.17,Pending
9181,4619,2024-09-07,24.34,Pending
9182,3758,2024-10-19,478.41,Cancelled
9183,681,2024-12-30,461.17,Delivered
9184,1490,2024-12-09,454.32,Shipped
9185,41,2024-02-26,456.93,Delivered
9186,4415,2024-09-26,220.35,Cancelled
9187,4857,2025-01-31,108.25,Pending
9188,4472,2024-03-08,396.79,Delivered
9189,2216,2024-04-02,435.93,Delivered
9190,4028,2024-07-08,430.05,Shipped
9191,764,2024-05-14,492.64,Shipped
9192,1764,2024-12-19,21.94,Delivered
9193,1223,2024-02-13,236.38,Delivered
9194,3303,2024-12-29,406.48,Delivered
9195,4304,2024-07-31,292.5,Shipped
9196,2509,2024-02-27,308.34,Cancelled
9197,3562,2024-02-15,415.71,Shipped
9198,1593,2024-05-13,398.86,Cancelled
9199,705,2025-01-18,35.37,Shipped
9200,4984,2024-06-10,140.96,Delivered
9201,4864,2024-04-06,403.66,Pending
9202,1095,2024-03-04,495.31,Cancelled
9203,764,2024-09-27,154.55,Cancelled
9204,642,2024-10-03,303.76,Delivered
9205,3428,2024-03-02,270.89,Cancelled
9206,4332,2024-03-20,13.39,Shipped
9207,1261,2024-12-26,437.33,Pending
9208,3873,2024-11-27,448.77,Delivered
9209,4427,2024-12-31,482.36,Cancelled
9210,3774,2024-12-21,391.46,Pending
9211,3165,2024-07-19,262.74,Delivered
9212,1704,2024-05-14,497.78,Cancelled
9213,1345,2024-10-08,455.13,Shipped
9214,4581,2024-12-04,179.71,Pending
9215,4143,2024-05-07,40.04,Pending
9216,1865,2024-03-03,74.87,Cancelled
9217,3515,2024-08-11,232.5,Cancelled
9218,2698,2024-07-14,207.5,Shipped
9219,1863,2024-10-30,437.49,Pending
9220,2619,2024-03-25,228.04,Shipped
9221,2083,2024-05-16,112.32,Cancelled
9222,2954,2024-07-25,271.26,Delivered
9223,706,2024-04-22,125.96,Delivered
9224,4906,2024-02-18,253.29,Pending
9225,336,2024-11-07,369.4,Shipped
9226,4861,2024-12-03,355.16,Cancelled
9227,1320,2024-04-20,222.47,Shipped
9228,30,2025-01-06,158.94,Cancelled
9229,3510,2024-05-30,240.31,Shipped
9230,201,2024-10-09,498.44,Cancelled
9231,2765,2025-01-11,200.18,Delivered
9232,1327,2024-06-15,404.96,Cancelled
9233,1033,2025-01-14,330.74,Cancelled
9234,4783,2025-01-09,33.95,Delivered
